crash_record_id,crash_date_est_i,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,lane_cnt,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,year,month,day_of_week
6821406369bd81f335ab2166a64640685def30cfbe811234ac15877f3366037113eb933096803901a502105b52a7cc44398bcb412cf232e4906c110e46ba3ce2,,2025-02-27 12:00:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-27T13:54:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4801,W,LEXINGTON ST,1533,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,5,2,41.8710704833,-87.7449739046,POINT (-87.744973904635 41.871070483337),2025,2,Thursday
87f263027418cbbf3a755866c0dae8edf8c51206d07be353df6a1169140ddf963bd9f55c2e2606c28e702e109cd312f85008c783b7cccc2c7a4754dcb379eab4,,2025-02-27 12:00:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T13:40:00.000,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5900,S,ASHLAND AVE,714,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,5,2,41.7866541783,-87.6645391577,POINT (-87.664539157743 41.786654178265),2025,2,Thursday
bbe8e74cf18763cb37e09d4e54d0baac2e89bc706cefbe1429002e82380356ea785a6c9604b4623c05c691516498f2fc6827147543990773ae7e50df2d43773d,,2025-02-27 12:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-02-27T15:40:00.000,IMPROPER LANE USAGE,NOT APPLICABLE,200,E,71ST ST,322,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,12,5,2,41.7657235563,-87.6200202371,POINT (-87.62002023706 41.765723556348),2025,2,Thursday
74aa8a8ab8fad14cd01fde0452611ddc07cf8a062db818dd57e932f1e7d30191a12d1e7fa6490501ff8a6c3fa0cddadebdd68076e04b333770ab1bfd8b1c9feb,,2025-02-27 11:58:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,2025-02-27T11:58:00.000,IMPROPER BACKING,UNABLE TO DETERMINE,3265,W,FULLERTON AVE,1413,,,,Y,CONSTRUCTION,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11,5,2,41.9245770793,-87.7100946112,POINT (-87.710094611177 41.924577079279),2025,2,Thursday
e3d0d33379f6b8290c8143885619bbb8f704a06f09bfeee3c19972b8080308d1db13f79ececddf62fec84860386d0025b4fc4f837f39907409e9576f65d73902,,2025-02-27 11:53:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-02-27T11:55:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10657,S,HALSTED ST,2233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.6997905248,-87.6424657223,POINT (-87.642465722258 41.699790524785),2025,2,Thursday
705f2335384a4dbe758d5fb6a027c4a6f77d3d8f552996a5c88f075ce1e21e29c0dd79c40ad67edb90c21cc61f02c5e137e867386a03ff25b3b76c837f36fa3d,,2025-02-27 11:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-27T12:00:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,600,W,BELMONT AVE,1925,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.9401520755,-87.6445257003,POINT (-87.644525700326 41.94015207546),2025,2,Thursday
b82c4358aebda6b4330539196343aa1c93c30f6e66da71a3558992ba3a76c143cf3e75c55790520972a9d0d14442edecc8b5cdf93a600db404f7bd539b4127cf,,2025-02-27 11:48:00,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,UNKNOWN INTERSECTION TYPE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-02-27T11:53:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,11714,S,CALUMET AVE,532,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.6810297817,-87.6148294383,POINT (-87.614829438312 41.681029781742),2025,2,Thursday
b2743a0174bdd09f136cb9f7859b2b3acdb19baa1ee33cdafb9d3bbd220160f262d747c3e9178c12f3a9d8787ec206665a82a113217a67feae325cf8685f4940,,2025-02-27 11:45:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-28T22:30:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3216,W,LAWRENCE AVE,1713,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.9685529764,-87.7092097617,POINT (-87.709209761655 41.968552976402),2025,2,Thursday
c2bdae0e3817e110c8f5bd56a3a3610a0251c932c61295de7e34973e5a4bb2a511d306f7955041217dd2d349b422a1b143317659fe090d69605a479e8e4755d0,,2025-02-27 11:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-27T11:45:00.000,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),NOT APPLICABLE,1601,W,LAKE ST,1224,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.8852155901,-87.6670776859,POINT (-87.667077685891 41.885215590125),2025,2,Thursday
ead88b6ce63b5c456134cbf560b544bc61a7b6fd3bd356398f3c58bc579054a9586f0569b9a2ccc24ed16d304901ab5699737fa40e9add65f55ea11ade5235f6,,2025-02-27 11:45:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-27T14:15:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1324,N,MONTICELLO AVE,2535,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.9053267648,-87.7180112086,POINT (-87.718011208611 41.905326764785),2025,2,Thursday
eb3718e226a8baddd85f2cdb39c7696621dfcdda4ccfe611e428f072797cc1f369e4a80c0ea17cfddab8b6bff80207da6134d818c99387e906b225bbfd23bbe7,,2025-02-27 11:45:00,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-27T14:00:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,4804,N,DRAKE AVE,1712,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,5,2,41.9685652019,-87.7171854636,POINT (-87.717185463582 41.968565201854),2025,2,Thursday
ec9177adab33260dcb871d1f4bde7c2622fb4a4635e3a5542d2b981dfb67a3497fed7a79e3ad37b8ddf20bec535385b39bd0bd10d0586a756d8d60fce8a2e798,,2025-02-27 11:41:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-27T23:41:00.000,NOT APPLICABLE,NOT APPLICABLE,7530,S,YATES BLVD,414,,,,,,,3,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11,5,2,41.7580426526,-87.5665000512,POINT (-87.56650005121 41.758042652619),2025,2,Thursday
fead47f2fc86a88d200488e5c24f439105f6ee704f357f24ac0fcee7a1b6df611f754a5b52364b869cb4d31ebd8b89915628762e3cd294bab7a34fd5c6263cd6,,2025-02-27 11:37:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-27T11:41:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4420,W,83RD ST,834,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11,5,2,41.7421040017,-87.7322492501,POINT (-87.732249250084 41.742104001706),2025,2,Thursday
90a8fbcb3977f29978f4fe4f4e02dd234346f828aaefb559d50b0890e84c6d6072e556b3ccd026987a7dcb1ea3427638ddd45d02c1e9f6fb3fbf6682348c5617,,2025-02-27 11:36:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T12:05:00.000,IMPROPER BACKING,NOT APPLICABLE,3345,N,LAKE SHORE DR,1925,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.943356401,-87.6403448578,POINT (-87.640344857841 41.943356401021),2025,2,Thursday
9fa7fbf9522a0f6e220f88b353d4962d55a3cafa717a07def692a1dd1e4b24108125332758543524ebd8060af3954c0f4d5e6cea34e1772646967f8cf289b30e,,2025-02-27 11:35:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T11:36:00.000,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),NOT APPLICABLE,200,N,ASHLAND AVE,1215,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.8853485588,-87.6671144038,POINT (-87.667114403773 41.88534855881),2025,2,Thursday
0a96c3c071b83fa0c87926428215c78e9b43a579ea2073f956ccec3f3671aa354f6f2469886af1d77b4985f30a7c8b1d4af7031470904a60ec6b82fc0a5eb5e6,,2025-02-27 11:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-27T13:55:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,6435,N,CENTRAL AVE,1621,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.9984330224,-87.7632470781,POINT (-87.763247078106 41.998433022412),2025,2,Thursday
a01dd699b05618d8781f07e16bd0a6b95dfd7cfa8e3436562da5d697921e601930f29e246d5359a13283a1f2885e4a763ee6464cbe6910b3e7427b5ca6c7eeaa,,2025-02-27 11:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",2025-02-28T16:30:00.000,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5700,S,INDIANA AVE,232,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,5,2,41.7909988683,-87.6208985376,POINT (-87.620898537646 41.790998868316),2025,2,Thursday
c4d7bead2213cdb889e6c64fff22e209be7649875fdc40efe2041e3e58dbf75ed2d615efeee021d519fb36e2d08cbcd450e3adf5db9e9632339c2b9f4d9c5190,,2025-02-27 11:30:00,35,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-27T11:35:00.000,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,620,W,CHICAGO AVE,1822,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.8965711306,-87.6438279251,POINT (-87.643827925052 41.896571130597),2025,2,Thursday
a16b147894da7c32d94077252e7f77e7b8c3f41f5c007e3f8d559d453a224a356e9ff966d2d4be1c048b8d9bc7dcf04e1ba6d385ba750e22fcc375bf17a35d7f,,2025-02-27 11:26:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,N,,,"OVER $1,500",2025-02-27T11:35:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4000,W,87TH ST,834,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.7349683759,-87.7215024965,POINT (-87.721502496527 41.73496837587),2025,2,Thursday
b12f0e6b280471dab675fca2bccf0f38483d5578a622952fbc64dc8ba7f2a6e7b3cf424172c72047e263eb6f485989f026392181e167433cd8233562e1aca1a0,,2025-02-27 11:05:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T11:05:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,8000,S,MAY ST,612,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,5,2,41.74860064,-87.6526230417,POINT (-87.652623041702 41.748600640014),2025,2,Thursday
3d7797f9bba5f268af8edf18e6ac25221186e0821b81358bc9e95cbd4d57cb03a0e199f03818a47456d1371ae6cdbdd1024ea5948058b04f474cac9c042344e3,,2025-02-27 11:03:00,30,TRAFFIC SIGNAL,NOT FUNCTIONING,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-27T11:04:00.000,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,5998,W,MADISON ST,1513,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.880197563,-87.7745871195,POINT (-87.774587119546 41.880197563025),2025,2,Thursday
2edc1a970bd8f317aea94c288bcbaeddafb0804ba21a9b3580165ba623a9671744b540e329a9b69d1219a36807d5de0676c765b9699f28f0fc231d97e07a1d8c,,2025-02-27 11:01:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-27T11:01:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1931,N,MILWAUKEE AVE,1434,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.916620754,-87.6868726513,POINT (-87.686872651258 41.916620754039),2025,2,Thursday
437e3d52548a7f4bc704d8b0d80d89eb4e5349a09be72666d1fdea30b59e144da6dfed60c954b9baf292ffa9817114babaf0d15817c826de72f6f0a8abbd17d7,,2025-02-27 11:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-27T12:30:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER TURNING/NO SIGNAL,314,N,HALSTED ST,1214,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,2,41.8872926729,-87.6476684778,POINT (-87.647668477782 41.887292672866),2025,2,Thursday
b261d5c424962322e7ea4625bdf632aaa388942e8c59510c8747154ecb192802cb70242baf1657dd36dedf2618d1995046eb76b354350ab8b9a9854c5eb1f7f2,Y,2025-02-27 11:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-27T17:30:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3042,W,NORTH AVE,1421,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,5,2,41.9102659208,-87.7038755306,POINT (-87.703875530613 41.910265920791),2025,2,Thursday
9d05d220ae1c5716b66b70cbe113120ea036599730500740aa137663c49bdbd56e418916f2dba9deebf2c9aea10bbab624b6e3acf02aeb5b6b45674230e8f1e5,,2025-02-27 10:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-02-27T11:02:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,7528,N,HARLEM AVE,1611,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,2,42.0179439353,-87.8067095034,POINT (-87.80670950336 42.017943935252),2025,2,Thursday
f6013a4afc63a5875b35a3e74e24b4ba9214f4ee61f7a7c1b3817148b7fdf3499a89ffd57447fe5701cf312bd0382e14fb5dac19fa34b40a6ae24dca40b239c3,,2025-02-27 10:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-27T11:00:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7517,S,ASHLAND AVE,612,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,5,2,41.7570421659,-87.6634527401,POINT (-87.663452740119 41.757042165941),2025,2,Thursday
836eadde220b20d3c9b4bc38fcd3fe589e960b4d6b48b24661e85e3f051a84ba7b1c0300fa5d524c3a153029b75b0b81ad80393c90e6435b9d11019faeac83fb,,2025-02-27 10:40:00,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T11:15:00.000,NOT APPLICABLE,NOT APPLICABLE,2756,W,FULTON ST,1222,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,5,2,41.8866504912,-87.696203686,POINT (-87.69620368598 41.886650491178),2025,2,Thursday
0280d6a8f8d0e654463f41943c297f099d1fdf7004b057f1f36d1d99b5a6b65072b95553e49ef76dea4c5d75df6c1943641b6b044f4dc5421941f541664d34c3,,2025-02-27 10:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-27T15:20:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,6610,N,CLARK ST,2432,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,2,42.0020364217,-87.6721254651,POINT (-87.672125465101 42.002036421729),2025,2,Thursday
03c626027065d970e596ec09853fa3be17c1a9f98aea979bbec23c77cd7480a025d3a748069870fb5675d6a630884c731494e28bb7857959912a6df2224b70f8,,2025-02-27 10:30:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-27T18:00:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,8700,S,MORGAN ST,2222,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,2,41.7359123855,-87.6486391961,POINT (-87.648639196132 41.73591238555),2025,2,Thursday
182a4a983001398955eeb1a9f23b8043f87bc1746e19a3bc850594fb4a7feceed9aeff6b6d70b3fe8043ad732ced403ebef5fb47794cb4a54e3185c24b12fbd1,,2025-02-27 10:30:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-02-27T14:30:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,400,W,51ST ST,935,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,2,41.8018750437,-87.635709359,POINT (-87.635709358961 41.80187504374),2025,2,Thursday
971fcd44d8cfe8402c73ff980dcdbf136f991a0fda5d8cdd095868a2002f179bbeda3d70acdd5e91f224caaa023b540edb7b9a1eaa432491f490b73648710e37,,2025-02-27 10:29:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-27T10:29:00.000,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER BACKING,4809,W,MADISON ST,1533,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10,5,2,41.8803828653,-87.7456904602,POINT (-87.745690460216 41.880382865278),2025,2,Thursday
60354a6374d84e0ac8d69e45d894f4f9d6645efa0b16a948be4b01bf6961d40ed6eebd721c36391d87264cd91c2c72f9d35a632cd0db5974d1fb510d24a110cd,,2025-02-27 10:25:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-27T13:49:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2100,S,PULASKI RD,1012,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,5,2,41.8533671384,-87.7249469885,POINT (-87.724946988508 41.853367138386),2025,2,Thursday
2d56987275cdcd54c158a8ba2b1a057a704caaa32648179c9159ec86a8c704c30eaf761f1ede1b96abc1fc403b137b2d2448026009cc2fbe34f8985f4d98e1cc,,2025-02-27 10:20:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,CENTER TURN LANE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-27T10:21:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2400,W,PERSHING RD,911,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,2,41.8230967602,-87.6850189506,POINT (-87.685018950616 41.823096760166),2025,2,Thursday
5727ee5e3ee1d42a724667c377373da45cf23dfaf6d7289605337e70a32017141bef33d43bdbbcbed544aa1896909f6785b31c21f946b94503f6caa367e9f0e3,,2025-02-27 10:15:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,2025-02-27T10:23:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,940,W,ADDISON ST,1923,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,5,2,41.9473607549,-87.653524234,POINT (-87.653524234033 41.947360754869),2025,2,Thursday
